date,market_id,market_name,modal_price_inr_qtl,is_observed,is_imputed
2022-01-10,168,Nasik,1850.0,True,False
2022-01-11,168,Nasik,1800.0,True,False
2022-01-12,168,Nasik,1700.0,True,False
2022-01-13,168,Nasik,1700.0,False,True
2022-01-14,168,Nasik,1700.0,True,False
2022-01-15,168,Nasik,1700.0,False,True
2022-01-16,168,Nasik,1700.0,False,True
2022-01-17,168,Nasik,1750.0,True,False
2022-01-18,168,Nasik,1650.0,True,False
2022-01-19,168,Nasik,1800.0,True,False
2022-01-20,168,Nasik,1900.0,True,False
2022-01-21,168,Nasik,1950.0,True,False
2022-01-22,168,Nasik,2000.0,True,False
2022-01-23,168,Nasik,2000.0,False,True
2022-01-24,168,Nasik,1950.0,True,False
2022-01-25,168,Nasik,1850.0,True,False
2022-01-26,168,Nasik,1850.0,False,True
2022-01-27,168,Nasik,1400.0,True,False
2022-01-28,168,Nasik,1300.0,True,False
2022-01-29,168,Nasik,1800.0,True,False
2022-01-30,168,Nasik,1800.0,False,True
2022-01-31,168,Nasik,1850.0,True,False
2022-02-01,168,Nasik,1850.0,False,True
2022-02-02,168,Nasik,1800.0,True,False
2022-02-03,168,Nasik,1750.0,True,False
2022-02-04,168,Nasik,1800.0,True,False
2022-02-05,168,Nasik,1750.0,True,False
2022-02-06,168,Nasik,1750.0,False,True
2022-02-07,168,Nasik,1950.0,True,False
2022-02-08,168,Nasik,1700.0,True,False
2022-02-09,168,Nasik,2100.0,True,False
2022-02-10,168,Nasik,2500.0,True,False
2022-02-11,168,Nasik,2450.0,True,False
2022-02-12,168,Nasik,2650.0,True,False
2022-02-13,168,Nasik,2650.0,False,True
2022-02-14,168,Nasik,2800.0,True,False
2022-02-15,168,Nasik,2450.0,True,False
2022-02-16,168,Nasik,2250.0,True,False
2022-02-17,168,Nasik,2150.0,True,False
2022-02-18,168,Nasik,2250.0,True,False
2022-02-19,168,Nasik,2250.0,False,True
2022-02-20,168,Nasik,2250.0,False,True
2022-02-21,168,Nasik,2550.0,True,False
2022-02-22,168,Nasik,2250.0,True,False
2022-02-23,168,Nasik,2100.0,True,False
2022-02-24,168,Nasik,1950.0,True,False
2022-02-25,168,Nasik,1800.0,True,False
2022-02-26,168,Nasik,1950.0,True,False
2022-02-27,168,Nasik,1950.0,False,True
2022-02-28,168,Nasik,1850.0,True,False
2022-03-01,168,Nasik,1750.0,True,False
2022-03-02,168,Nasik,1750.0,True,False
2022-03-03,168,Nasik,1850.0,True,False
2022-03-04,168,Nasik,1450.0,True,False
2022-03-05,168,Nasik,1450.0,True,False
2022-03-06,168,Nasik,1450.0,False,True
2022-03-07,168,Nasik,1650.0,True,False
2022-03-08,168,Nasik,950.0,True,False
2022-03-09,168,Nasik,1450.0,True,False
2022-03-10,168,Nasik,1350.0,True,False
2022-03-11,168,Nasik,1250.0,True,False
2022-03-12,168,Nasik,1250.0,True,False
2022-03-13,168,Nasik,1250.0,False,True
2022-03-14,168,Nasik,1200.0,True,False
2022-03-15,168,Nasik,1250.0,True,False
2022-03-16,168,Nasik,1200.0,True,False
2022-03-17,168,Nasik,1050.0,True,False
2022-03-18,168,Nasik,1000.0,True,False
2022-03-19,168,Nasik,1050.0,True,False
2022-03-20,168,Nasik,1050.0,False,True
2022-03-21,168,Nasik,850.0,True,False
2022-03-22,168,Nasik,850.0,True,False
2022-03-23,168,Nasik,750.0,True,False
2022-03-24,168,Nasik,800.0,True,False
2022-03-25,168,Nasik,850.0,True,False
2022-03-26,168,Nasik,750.0,True,False
2022-03-27,168,Nasik,800.0,True,False
2022-03-28,168,Nasik,800.0,False,True
2022-03-29,168,Nasik,850.0,True,False
2022-03-30,168,Nasik,800.0,True,False
2022-03-31,168,Nasik,750.0,True,False
2022-04-01,168,Nasik,750.0,True,False
2022-04-02,168,Nasik,750.0,False,True
2022-04-03,168,Nasik,750.0,False,True
2022-04-04,168,Nasik,850.0,True,False
2022-04-05,168,Nasik,750.0,True,False
2022-04-06,168,Nasik,750.0,True,False
2022-04-07,168,Nasik,850.0,True,False
2022-04-08,168,Nasik,750.0,True,False
2022-04-09,168,Nasik,700.0,True,False
2022-04-10,168,Nasik,700.0,False,True
2022-04-11,168,Nasik,750.0,True,False
2022-04-12,168,Nasik,700.0,True,False
2022-04-13,168,Nasik,750.0,True,False
2022-04-14,168,Nasik,850.0,True,False
2022-04-15,168,Nasik,800.0,True,False
2022-04-16,168,Nasik,800.0,True,False
2022-04-17,168,Nasik,800.0,False,True
2022-04-18,168,Nasik,750.0,True,False
2022-04-19,168,Nasik,850.0,True,False
2022-04-20,168,Nasik,900.0,True,False
2022-04-21,168,Nasik,850.0,True,False
2022-04-22,168,Nasik,850.0,True,False
2022-04-23,168,Nasik,750.0,True,False
2022-04-24,168,Nasik,750.0,False,True
2022-04-25,168,Nasik,750.0,True,False
2022-04-26,168,Nasik,750.0,True,False
2022-04-27,168,Nasik,700.0,True,False
2022-04-28,168,Nasik,750.0,True,False
2022-04-29,168,Nasik,700.0,True,False
2022-04-30,168,Nasik,750.0,True,False
2022-05-01,168,Nasik,750.0,False,True
2022-05-02,168,Nasik,750.0,True,False
2022-05-03,168,Nasik,750.0,False,True
2022-05-04,168,Nasik,750.0,True,False
2022-05-05,168,Nasik,700.0,True,False
2022-05-06,168,Nasik,700.0,True,False
2022-05-07,168,Nasik,700.0,False,True
2022-05-08,168,Nasik,700.0,False,True
2022-05-09,168,Nasik,750.0,True,False
2022-05-10,168,Nasik,700.0,True,False
2022-05-11,168,Nasik,700.0,True,False
2022-05-12,168,Nasik,,False,False
2022-05-13,168,Nasik,,False,False
2022-05-14,168,Nasik,,False,False
2022-05-15,168,Nasik,,False,False
2022-05-16,168,Nasik,700.0,True,False
2022-05-17,168,Nasik,700.0,True,False
2022-05-18,168,Nasik,700.0,True,False
2022-05-19,168,Nasik,700.0,True,False
2022-05-20,168,Nasik,650.0,True,False
2022-05-21,168,Nasik,670.0,True,False
2022-05-22,168,Nasik,670.0,False,True
2022-05-23,168,Nasik,625.0,True,False
2022-05-24,168,Nasik,700.0,True,False
2022-05-25,168,Nasik,660.0,True,False
2022-05-26,168,Nasik,651.0,True,False
2022-05-27,168,Nasik,720.0,True,False
2022-05-28,168,Nasik,675.0,True,False
2022-05-29,168,Nasik,675.0,False,True
2022-05-30,168,Nasik,675.0,False,True
2022-05-31,168,Nasik,730.0,True,False
2022-06-01,168,Nasik,730.0,False,True
2022-06-02,168,Nasik,751.0,True,False
2022-06-03,168,Nasik,751.0,False,True
2022-06-04,168,Nasik,775.0,True,False
2022-06-05,168,Nasik,775.0,False,True
2022-06-06,168,Nasik,775.0,False,True
2022-06-07,168,Nasik,775.0,True,False
2022-06-08,168,Nasik,1150.0,True,False
2022-06-09,168,Nasik,1200.0,True,False
2022-06-10,168,Nasik,1200.0,False,True
2022-06-11,168,Nasik,1200.0,False,True
2022-06-12,168,Nasik,1200.0,False,True
2022-06-13,168,Nasik,1300.0,True,False
2022-06-14,168,Nasik,1350.0,True,False
2022-06-15,168,Nasik,1350.0,False,True
2022-06-16,168,Nasik,1350.0,False,True
2022-06-17,168,Nasik,1350.0,False,True
2022-06-18,168,Nasik,1200.0,True,False
2022-06-19,168,Nasik,1200.0,False,True
2022-06-20,168,Nasik,1100.0,True,False
2022-06-21,168,Nasik,1200.0,True,False
2022-06-22,168,Nasik,1100.0,True,False
2022-06-23,168,Nasik,1200.0,True,False
2022-06-24,168,Nasik,1250.0,True,False
2022-06-25,168,Nasik,1200.0,True,False
2022-06-26,168,Nasik,1200.0,False,True
2022-06-27,168,Nasik,1150.0,True,False
2022-06-28,168,Nasik,1200.0,True,False
2022-06-29,168,Nasik,1150.0,True,False
2022-06-30,168,Nasik,1200.0,True,False
2022-07-01,168,Nasik,,False,False
2022-07-02,168,Nasik,,False,False
2022-07-03,168,Nasik,,False,False
2022-07-04,168,Nasik,,False,False
2022-07-05,168,Nasik,1100.0,True,False
2022-07-06,168,Nasik,1150.0,True,False
2022-07-07,168,Nasik,1160.0,True,False
2022-07-08,168,Nasik,1200.0,True,False
2022-07-09,168,Nasik,1170.0,True,False
2022-07-10,168,Nasik,1170.0,False,True
2022-07-11,168,Nasik,1100.0,True,False
2022-07-12,168,Nasik,1200.0,True,False
2022-07-13,168,Nasik,1250.0,True,False
2022-07-14,168,Nasik,1300.0,True,False
2022-07-15,168,Nasik,1150.0,True,False
2022-07-16,168,Nasik,1200.0,True,False
2022-07-17,168,Nasik,1200.0,False,True
2022-07-18,168,Nasik,1050.0,True,False
2022-07-19,168,Nasik,1000.0,True,False
2022-07-20,168,Nasik,950.0,True,False
2022-07-21,168,Nasik,900.0,True,False
2022-07-22,168,Nasik,850.0,True,False
2022-07-23,168,Nasik,800.0,True,False
2022-07-24,168,Nasik,800.0,False,True
2022-07-25,168,Nasik,850.0,True,False
2022-07-26,168,Nasik,800.0,True,False
2022-07-27,168,Nasik,850.0,True,False
2022-07-28,168,Nasik,900.0,True,False
2022-07-29,168,Nasik,950.0,True,False
2022-07-30,168,Nasik,1000.0,True,False
2022-07-31,168,Nasik,1000.0,False,True
2022-08-01,168,Nasik,1000.0,False,True
2022-08-02,168,Nasik,1100.0,True,False
2022-08-03,168,Nasik,1150.0,True,False
2022-08-04,168,Nasik,1150.0,True,False
2022-08-05,168,Nasik,1100.0,True,False
2022-08-06,168,Nasik,1050.0,True,False
2022-08-07,168,Nasik,1050.0,False,True
2022-08-08,168,Nasik,1050.0,True,False
2022-08-09,168,Nasik,1050.0,True,False
2022-08-10,168,Nasik,1000.0,True,False
2022-08-11,168,Nasik,1000.0,False,True
2022-08-12,168,Nasik,1000.0,True,False
2022-08-13,168,Nasik,1000.0,False,True
2022-08-14,168,Nasik,1000.0,False,True
2022-08-15,168,Nasik,1000.0,False,True
2022-08-16,168,Nasik,1100.0,True,False
2022-08-17,168,Nasik,1250.0,True,False
2022-08-18,168,Nasik,1275.0,True,False
2022-08-19,168,Nasik,1250.0,True,False
2022-08-20,168,Nasik,1150.0,True,False
2022-08-21,168,Nasik,1150.0,False,True
2022-08-22,168,Nasik,1150.0,True,False
2022-08-23,168,Nasik,1175.0,True,False
2022-08-24,168,Nasik,1150.0,True,False
2022-08-25,168,Nasik,1100.0,True,False
2022-08-26,168,Nasik,1100.0,False,True
2022-08-27,168,Nasik,1200.0,True,False
2022-08-28,168,Nasik,1200.0,False,True
2022-08-29,168,Nasik,1200.0,False,True
2022-08-30,168,Nasik,1200.0,False,True
2022-08-31,168,Nasik,950.0,True,False
2022-09-01,168,Nasik,950.0,False,True
2022-09-02,168,Nasik,950.0,False,True
2022-09-03,168,Nasik,1000.0,True,False
2022-09-04,168,Nasik,1000.0,False,True
2022-09-05,168,Nasik,1000.0,False,True
2022-09-06,168,Nasik,1000.0,False,True
2022-09-07,168,Nasik,950.0,True,False
2022-09-08,168,Nasik,1000.0,True,False
2022-09-09,168,Nasik,,False,False
2022-09-10,168,Nasik,,False,False
2022-09-11,168,Nasik,,False,False
2022-09-12,168,Nasik,,False,False
2022-09-13,168,Nasik,,False,False
2022-09-14,168,Nasik,,False,False
2022-09-15,168,Nasik,1050.0,True,False
2022-09-16,168,Nasik,1050.0,False,True
2022-09-17,168,Nasik,1050.0,True,False
2022-09-18,168,Nasik,,False,False
2022-09-19,168,Nasik,,False,False
2022-09-20,168,Nasik,,False,False
2022-09-21,168,Nasik,,False,False
2022-09-22,168,Nasik,1025.0,True,False
2022-09-23,168,Nasik,1000.0,True,False
2022-09-24,168,Nasik,,False,False
2022-09-25,168,Nasik,,False,False
2022-09-26,168,Nasik,,False,False
2022-09-27,168,Nasik,,False,False
2022-09-28,168,Nasik,1200.0,True,False
2022-09-29,168,Nasik,1300.0,True,False
2022-09-30,168,Nasik,1150.0,True,False
2022-10-01,168,Nasik,1150.0,False,True
2022-10-02,168,Nasik,1150.0,False,True
2022-10-03,168,Nasik,1150.0,False,True
2022-10-04,168,Nasik,1350.0,True,False
2022-10-05,168,Nasik,1350.0,True,False
2022-10-06,168,Nasik,1400.0,True,False
2022-10-07,168,Nasik,1550.0,True,False
2022-10-08,168,Nasik,1550.0,False,True
2022-10-09,168,Nasik,1550.0,False,True
2022-10-10,168,Nasik,1650.0,True,False
2022-10-11,168,Nasik,1650.0,False,True
2022-10-12,168,Nasik,1625.0,True,False
2022-10-13,168,Nasik,1600.0,True,False
2022-10-14,168,Nasik,1700.0,True,False
2022-10-15,168,Nasik,1600.0,True,False
2022-10-16,168,Nasik,1600.0,False,True
2022-10-17,168,Nasik,1550.0,True,False
2022-10-18,168,Nasik,1600.0,True,False
2022-10-19,168,Nasik,1750.0,True,False
2022-10-20,168,Nasik,1650.0,True,False
2022-10-21,168,Nasik,1600.0,True,False
2022-10-22,168,Nasik,1600.0,False,True
2022-10-23,168,Nasik,1600.0,False,True
2022-10-24,168,Nasik,1650.0,True,False
2022-10-25,168,Nasik,1600.0,True,False
2022-10-26,168,Nasik,1700.0,True,False
2022-10-27,168,Nasik,,False,False
2022-10-28,168,Nasik,,False,False
2022-10-29,168,Nasik,,False,False
2022-10-30,168,Nasik,,False,False
2022-10-31,168,Nasik,,False,False
2022-11-01,168,Nasik,2500.0,True,False
2022-11-02,168,Nasik,2550.0,True,False
2022-11-03,168,Nasik,2600.0,True,False
2022-11-04,168,Nasik,2650.0,True,False
2022-11-05,168,Nasik,2500.0,True,False
2022-11-06,168,Nasik,2500.0,False,True
2022-11-07,168,Nasik,1850.0,True,False
2022-11-08,168,Nasik,1650.0,True,False
2022-11-09,168,Nasik,1800.0,True,False
2022-11-10,168,Nasik,1850.0,True,False
2022-11-11,168,Nasik,1880.0,True,False
2022-11-12,168,Nasik,,False,False
2022-11-13,168,Nasik,,False,False
2022-11-14,168,Nasik,,False,False
2022-11-15,168,Nasik,,False,False
2022-11-16,168,Nasik,1700.0,True,False
2022-11-17,168,Nasik,1400.0,True,False
2022-11-18,168,Nasik,1300.0,True,False
2022-11-19,168,Nasik,1200.0,True,False
2022-11-20,168,Nasik,1200.0,False,True
2022-11-21,168,Nasik,1200.0,False,True
2022-11-22,168,Nasik,1200.0,False,True
2022-11-23,168,Nasik,1200.0,True,False
2022-11-24,168,Nasik,1350.0,True,False
2022-11-25,168,Nasik,,False,False
2022-11-26,168,Nasik,,False,False
2022-11-27,168,Nasik,,False,False
2022-11-28,168,Nasik,,False,False
2022-11-29,168,Nasik,,False,False
2022-11-30,168,Nasik,1325.0,True,False
2022-12-01,168,Nasik,1325.0,False,True
2022-12-02,168,Nasik,1200.0,True,False
2022-12-03,168,Nasik,1452.5,True,False
2022-12-04,168,Nasik,,False,False
2022-12-05,168,Nasik,,False,False
2022-12-06,168,Nasik,,False,False
2022-12-07,168,Nasik,,False,False
2022-12-08,168,Nasik,1100.0,True,False
2022-12-09,168,Nasik,1150.0,True,False
2022-12-10,168,Nasik,900.0,True,False
2022-12-11,168,Nasik,900.0,False,True
2022-12-12,168,Nasik,1450.0,True,False
2022-12-13,168,Nasik,1400.0,True,False
2022-12-14,168,Nasik,1475.0,True,False
2022-12-15,168,Nasik,1300.0,True,False
2022-12-16,168,Nasik,1375.0,True,False
2022-12-17,168,Nasik,1300.0,True,False
2022-12-18,168,Nasik,1300.0,False,True
2022-12-19,168,Nasik,1362.5,True,False
2022-12-20,168,Nasik,1500.0,True,False
2022-12-21,168,Nasik,1450.0,True,False
2022-12-22,168,Nasik,1450.0,False,True
2022-12-23,168,Nasik,1800.0,True,False
2022-12-24,168,Nasik,1800.0,True,False
2022-12-25,168,Nasik,1800.0,False,True
2022-12-26,168,Nasik,1800.0,False,True
2022-12-27,168,Nasik,1800.0,False,True
2022-12-28,168,Nasik,1525.0,True,False
2022-12-29,168,Nasik,1600.0,True,False
2022-12-30,168,Nasik,1600.0,False,True
2022-12-31,168,Nasik,1100.0,True,False
2023-01-01,168,Nasik,1100.0,False,True
2023-01-02,168,Nasik,1100.0,False,True
2023-01-03,168,Nasik,1100.0,False,True
2023-01-04,168,Nasik,1425.5,True,False
2023-01-05,168,Nasik,1425.5,False,True
2023-01-06,168,Nasik,1425.5,False,True
2023-01-07,168,Nasik,1400.5,True,False
2023-01-08,168,Nasik,1400.5,False,True
2023-01-09,168,Nasik,1400.5,False,True
2023-01-10,168,Nasik,1400.5,False,True
2023-01-11,168,Nasik,1400.5,True,False
2023-01-12,168,Nasik,1250.5,True,False
2023-01-13,168,Nasik,,False,False
2023-01-14,168,Nasik,,False,False
2023-01-15,168,Nasik,,False,False
2023-01-16,168,Nasik,,False,False
2023-01-17,168,Nasik,1110.5,True,False
2023-01-18,168,Nasik,1110.5,False,True
2023-01-19,168,Nasik,1110.5,False,True
2023-01-20,168,Nasik,1110.5,False,True
2023-01-21,168,Nasik,1475.0,True,False
2023-01-22,168,Nasik,1475.0,False,True
2023-01-23,168,Nasik,1300.0,True,False
2023-01-24,168,Nasik,1350.0,True,False
2023-01-25,168,Nasik,1350.0,True,False
2023-01-26,168,Nasik,1350.0,False,True
2023-01-27,168,Nasik,1251.0,True,False
2023-01-28,168,Nasik,1201.0,True,False
2023-01-29,168,Nasik,1201.0,False,True
2023-01-30,168,Nasik,1000.0,True,False
2023-01-31,168,Nasik,1100.0,True,False
2023-02-01,168,Nasik,1100.0,False,True
2023-02-02,168,Nasik,1000.0,True,False
2023-02-03,168,Nasik,1101.0,True,False
2023-02-04,168,Nasik,1100.0,True,False
2023-02-05,168,Nasik,1100.0,False,True
2023-02-06,168,Nasik,1000.0,True,False
2023-02-07,168,Nasik,1000.0,True,False
2023-02-08,168,Nasik,1100.0,True,False
2023-02-09,168,Nasik,1100.0,True,False
2023-02-10,168,Nasik,1100.0,True,False
2023-02-11,168,Nasik,1100.0,False,True
2023-02-12,168,Nasik,1100.0,False,True
2023-02-13,168,Nasik,800.0,True,False
2023-02-14,168,Nasik,800.0,True,False
2023-02-15,168,Nasik,700.0,True,False
2023-02-16,168,Nasik,600.0,True,False
2023-02-17,168,Nasik,650.0,True,False
2023-02-18,168,Nasik,650.0,False,True
2023-02-19,168,Nasik,650.0,False,True
2023-02-20,168,Nasik,750.0,True,False
2023-02-21,168,Nasik,750.0,True,False
2023-02-22,168,Nasik,750.0,False,True
2023-02-23,168,Nasik,600.0,True,False
2023-02-24,168,Nasik,600.0,True,False
2023-02-25,168,Nasik,600.0,False,True
2023-02-26,168,Nasik,600.0,False,True
2023-02-27,168,Nasik,575.0,True,False
2023-02-28,168,Nasik,600.0,True,False
2023-03-01,168,Nasik,700.0,True,False
2023-03-02,168,Nasik,700.0,True,False
2023-03-03,168,Nasik,750.0,True,False
2023-03-04,168,Nasik,800.0,True,False
2023-03-05,168,Nasik,800.0,False,True
2023-03-06,168,Nasik,700.0,True,False
2023-03-07,168,Nasik,700.0,False,True
2023-03-08,168,Nasik,600.0,True,False
2023-03-09,168,Nasik,700.0,True,False
2023-03-10,168,Nasik,850.0,True,False
2023-03-11,168,Nasik,850.0,False,True
2023-03-12,168,Nasik,850.0,False,True
2023-03-13,168,Nasik,850.0,False,True
2023-03-14,168,Nasik,800.0,True,False
2023-03-15,168,Nasik,800.0,True,False
2023-03-16,168,Nasik,700.0,True,False
2023-03-17,168,Nasik,750.0,True,False
2023-03-18,168,Nasik,850.0,True,False
2023-03-19,168,Nasik,850.0,False,True
2023-03-20,168,Nasik,950.0,True,False
2023-03-21,168,Nasik,800.0,True,False
2023-03-22,168,Nasik,800.0,False,True
2023-03-23,168,Nasik,775.0,True,False
2023-03-24,168,Nasik,825.0,True,False
2023-03-25,168,Nasik,825.0,False,True
2023-03-26,168,Nasik,825.0,False,True
2023-03-27,168,Nasik,850.0,True,False
2023-03-28,168,Nasik,700.0,True,False
2023-03-29,168,Nasik,675.0,True,False
2023-03-30,168,Nasik,675.0,False,True
2023-03-31,168,Nasik,675.0,True,False
2023-04-01,168,Nasik,650.5,True,False
2023-04-02,168,Nasik,650.5,False,True
2023-04-03,168,Nasik,637.5,True,False
2023-04-04,168,Nasik,750.0,True,False
2023-04-05,168,Nasik,725.5,True,False
2023-04-06,168,Nasik,725.5,True,False
2023-04-07,168,Nasik,725.5,False,True
2023-04-08,168,Nasik,850.0,True,False
2023-04-09,168,Nasik,850.0,False,True
2023-04-10,168,Nasik,625.0,True,False
2023-04-11,168,Nasik,625.0,True,False
2023-04-12,168,Nasik,675.0,True,False
2023-04-13,168,Nasik,625.0,True,False
2023-04-14,168,Nasik,625.0,False,True
2023-04-15,168,Nasik,550.0,True,False
2023-04-16,168,Nasik,550.0,False,True
2023-04-17,168,Nasik,575.0,True,False
2023-04-18,168,Nasik,563.0,True,False
2023-04-19,168,Nasik,605.0,True,False
2023-04-20,168,Nasik,700.0,True,False
2023-04-21,168,Nasik,750.0,True,False
2023-04-22,168,Nasik,750.0,False,True
2023-04-23,168,Nasik,750.0,False,True
2023-04-24,168,Nasik,750.0,True,False
2023-04-25,168,Nasik,450.0,True,False
2023-04-26,168,Nasik,700.0,True,False
2023-04-27,168,Nasik,650.0,True,False
2023-04-28,168,Nasik,600.0,True,False
2023-04-29,168,Nasik,600.0,False,True
2023-04-30,168,Nasik,600.0,False,True
2023-05-01,168,Nasik,600.0,False,True
2023-05-02,168,Nasik,600.0,True,False
2023-05-03,168,Nasik,750.0,True,False
2023-05-04,168,Nasik,600.0,True,False
2023-05-05,168,Nasik,650.0,True,False
2023-05-06,168,Nasik,700.0,True,False
2023-05-07,168,Nasik,700.0,False,True
2023-05-08,168,Nasik,755.0,True,False
2023-05-09,168,Nasik,600.0,True,False
2023-05-10,168,Nasik,650.0,True,False
2023-05-11,168,Nasik,600.0,True,False
2023-05-12,168,Nasik,600.0,True,False
2023-05-13,168,Nasik,600.0,False,True
2023-05-14,168,Nasik,600.0,False,True
2023-05-15,168,Nasik,650.0,True,False
2023-05-16,168,Nasik,650.0,True,False
2023-05-17,168,Nasik,600.0,True,False
2023-05-18,168,Nasik,600.0,True,False
2023-05-19,168,Nasik,600.0,True,False
2023-05-20,168,Nasik,600.0,False,True
2023-05-21,168,Nasik,600.0,False,True
2023-05-22,168,Nasik,650.0,True,False
2023-05-23,168,Nasik,650.0,True,False
2023-05-24,168,Nasik,700.0,True,False
2023-05-25,168,Nasik,550.0,True,False
2023-05-26,168,Nasik,600.0,True,False
2023-05-27,168,Nasik,600.0,True,False
2023-05-28,168,Nasik,600.0,False,True
2023-05-29,168,Nasik,750.0,True,False
2023-05-30,168,Nasik,675.0,True,False
2023-05-31,168,Nasik,550.0,True,False
2023-06-01,168,Nasik,500.0,True,False
2023-06-02,168,Nasik,550.0,True,False
2023-06-03,168,Nasik,525.0,True,False
2023-06-04,168,Nasik,525.0,False,True
2023-06-05,168,Nasik,475.0,True,False
2023-06-06,168,Nasik,700.0,True,False
2023-06-07,168,Nasik,750.0,True,False
2023-06-08,168,Nasik,800.0,True,False
2023-06-09,168,Nasik,800.0,True,False
2023-06-10,168,Nasik,800.0,False,True
2023-06-11,168,Nasik,800.0,False,True
2023-06-12,168,Nasik,775.0,True,False
2023-06-13,168,Nasik,700.0,True,False
2023-06-14,168,Nasik,675.0,True,False
2023-06-15,168,Nasik,700.0,True,False
2023-06-16,168,Nasik,750.0,True,False
2023-06-17,168,Nasik,700.0,True,False
2023-06-18,168,Nasik,700.0,False,True
2023-06-19,168,Nasik,750.0,True,False
2023-06-20,168,Nasik,700.0,True,False
2023-06-21,168,Nasik,725.0,True,False
2023-06-22,168,Nasik,750.0,True,False
2023-06-23,168,Nasik,800.0,True,False
2023-06-24,168,Nasik,800.0,True,False
2023-06-25,168,Nasik,800.0,False,True
2023-06-26,168,Nasik,750.0,True,False
2023-06-27,168,Nasik,700.0,True,False
2023-06-28,168,Nasik,850.0,True,False
2023-06-29,168,Nasik,850.0,False,True
2023-06-30,168,Nasik,1000.0,True,False
2023-07-01,168,Nasik,1250.0,True,False
2023-07-02,168,Nasik,1250.0,False,True
2023-07-03,168,Nasik,1250.0,True,False
2023-07-04,168,Nasik,1200.0,True,False
2023-07-05,168,Nasik,1200.0,True,False
2023-07-06,168,Nasik,1100.0,True,False
2023-07-07,168,Nasik,1000.0,True,False
2023-07-08,168,Nasik,1150.0,True,False
2023-07-09,168,Nasik,1150.0,False,True
2023-07-10,168,Nasik,900.0,True,False
2023-07-11,168,Nasik,1000.0,True,False
2023-07-12,168,Nasik,950.0,True,False
2023-07-13,168,Nasik,1000.0,True,False
2023-07-14,168,Nasik,850.0,True,False
2023-07-15,168,Nasik,900.0,True,False
2023-07-16,168,Nasik,900.0,False,True
2023-07-17,168,Nasik,900.0,True,False
2023-07-18,168,Nasik,1000.0,True,False
2023-07-19,168,Nasik,1000.0,False,True
2023-07-20,168,Nasik,1150.0,True,False
2023-07-21,168,Nasik,1100.0,True,False
2023-07-22,168,Nasik,1000.0,True,False
2023-07-23,168,Nasik,1000.0,False,True
2023-07-24,168,Nasik,900.0,True,False
2023-07-25,168,Nasik,950.0,True,False
2023-07-26,168,Nasik,1050.0,True,False
2023-07-27,168,Nasik,1100.0,True,False
2023-07-28,168,Nasik,1000.0,True,False
2023-07-29,168,Nasik,950.0,True,False
2023-07-30,168,Nasik,950.0,False,True
2023-07-31,168,Nasik,1100.0,True,False
2023-08-01,168,Nasik,1150.0,True,False
2023-08-02,168,Nasik,1250.0,True,False
2023-08-03,168,Nasik,1200.0,True,False
2023-08-04,168,Nasik,1350.0,True,False
2023-08-05,168,Nasik,1250.0,True,False
2023-08-06,168,Nasik,1250.0,False,True
2023-08-07,168,Nasik,1450.0,True,False
2023-08-08,168,Nasik,1550.0,True,False
2023-08-09,168,Nasik,1600.0,True,False
2023-08-10,168,Nasik,1650.0,True,False
2023-08-11,168,Nasik,1800.0,True,False
2023-08-12,168,Nasik,1900.0,True,False
2023-08-13,168,Nasik,1900.0,False,True
2023-08-14,168,Nasik,2250.0,True,False
2023-08-15,168,Nasik,2250.0,False,True
2023-08-16,168,Nasik,2250.0,False,True
2023-08-17,168,Nasik,2000.0,True,False
2023-08-18,168,Nasik,2050.0,True,False
2023-08-19,168,Nasik,1900.0,True,False
2023-08-20,168,Nasik,1900.0,False,True
2023-08-21,168,Nasik,1700.0,True,False
2023-08-22,168,Nasik,1700.0,False,True
2023-08-23,168,Nasik,2051.0,True,False
2023-08-24,168,Nasik,2001.0,True,False
2023-08-25,168,Nasik,2000.0,True,False
2023-08-26,168,Nasik,1900.0,True,False
2023-08-27,168,Nasik,1900.0,False,True
2023-08-28,168,Nasik,1800.0,True,False
2023-08-29,168,Nasik,1850.0,True,False
2023-08-30,168,Nasik,1850.0,False,True
2023-08-31,168,Nasik,1750.0,True,False
2023-09-01,168,Nasik,2050.0,True,False
2023-09-02,168,Nasik,2050.0,True,False
2023-09-03,168,Nasik,2050.0,False,True
2023-09-04,168,Nasik,2050.0,True,False
2023-09-05,168,Nasik,2050.0,False,True
2023-09-06,168,Nasik,1900.0,True,False
2023-09-07,168,Nasik,1900.0,False,True
2023-09-08,168,Nasik,1700.0,True,False
2023-09-09,168,Nasik,1750.0,True,False
2023-09-10,168,Nasik,1750.0,False,True
2023-09-11,168,Nasik,2000.0,True,False
2023-09-12,168,Nasik,2000.0,False,True
2023-09-13,168,Nasik,2000.0,False,True
2023-09-14,168,Nasik,2000.0,False,True
2023-09-15,168,Nasik,2100.0,True,False
2023-09-16,168,Nasik,2100.0,False,True
2023-09-17,168,Nasik,2100.0,False,True
2023-09-18,168,Nasik,1950.0,True,False
2023-09-19,168,Nasik,1950.0,False,True
2023-09-20,168,Nasik,1800.0,True,False
2023-09-21,168,Nasik,1900.0,True,False
2023-09-22,168,Nasik,1900.0,True,False
2023-09-23,168,Nasik,2000.0,True,False
2023-09-24,168,Nasik,2000.0,False,True
2023-09-25,168,Nasik,1900.0,True,False
2023-09-26,168,Nasik,2000.0,True,False
